tempo,rms,spectral_centroid,zero_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,arousal
143.5546875,0.08853647857904434,1825.3869125494825,0.028673116871387284,-233.39678955078125,163.8807373046875,-34.455448150634766,30.941259384155273,-2.5637919902801514,22.326269149780273,1.0291569232940674,11.504231452941895,8.085420608520508,0.24972084164619446,3.6608152389526367,5.307642459869385,3.0454623699188232,3.3247158527374268,6.775224208831787,0.17720869183540344,-4.742557048797607,3.8296332359313965,6.3365020751953125,3.2876548767089844,-0.109386
95.703125,0.09139280021190643,1104.2597874363544,0.016229001083815028,-306.9544677734375,168.40444946289062,-3.4688100814819336,40.18480682373047,30.189651489257812,22.66091537475586,14.457849502563477,21.2147159576416,7.323533058166504,5.914633750915527,6.200924873352051,2.9245216846466064,-2.000246286392212,0.008022066205739975,-0.8010925054550171,-5.990847587585449,0.689294695854187,5.651522636413574,5.898839473724365,-1.3050758838653564,-0.1108463
92.28515625,0.19767840206623077,2457.488157837943,0.037292833273121384,-131.94378662109375,146.21316528320312,-17.48604965209961,46.54488754272461,-6.92388391494751,44.03801727294922,-14.093899726867676,21.432218551635742,-10.464909553527832,9.441512107849121,-9.060420036315918,1.8652890920639038,-1.98194420337677,6.838634490966797,2.50485897064209,-1.1404889822006226,4.124790668487549,-4.027207374572754,6.617804050445557,-5.95540714263916,0.2223271
55.569556451612904,0.15776608884334564,2326.302848103167,0.04858257315751445,-167.72642517089844,154.0478515625,-24.84143829345703,34.496395111083984,-16.652053833007812,19.289915084838867,-33.882537841796875,17.413745880126953,-18.738122940063477,-2.321944236755371,-2.8786888122558594,-11.404339790344238,1.1781679391860962,-15.336400032043457,-9.84113883972168,-10.572940826416016,-6.730623245239258,-15.876086235046387,-7.841239929199219,-14.543489456176758,-0.2556127
120.18531976744185,0.24344255030155182,1056.786151466386,0.012266302384393064,-250.15846252441406,162.7136688232422,16.174711227416992,58.89622497558594,18.6035213470459,32.0145149230957,21.439287185668945,9.883291244506836,5.323364734649658,0.8244930505752563,-3.09059476852417,-5.662552356719971,0.04780852049589157,2.576672077178955,5.696231842041016,4.088040351867676,-0.2618689239025116,-1.1926376819610596,-0.5983923673629761,-1.1586170196533203,0.4642337
161.4990234375,0.15357552468776703,1038.2367521709034,0.01635601065751445,-341.7912902832031,161.30552673339844,81.68818664550781,53.99957275390625,6.118669509887695,15.755836486816406,4.997696399688721,6.790221691131592,-3.326521873474121,2.059037923812866,-6.591438293457031,0.1253887414932251,0.35607948899269104,-2.1709229946136475,-2.944366216659546,-5.82960319519043,-1.8752835988998413,-3.82275390625,0.7011999487876892,-1.2106664180755615,-0.1381319
93.96306818181819,0.056071385741233826,2130.6463577626846,0.04659557893786127,-345.8309326171875,140.37771606445312,-1.1916165351867676,29.912010192871094,16.37459373474121,29.274221420288086,-5.291574954986572,9.679898262023926,4.919754505157471,8.536873817443848,4.433374404907227,10.09838581085205,11.241514205932617,7.935050010681152,-3.7759599685668945,-13.53728199005127,-10.357016563415527,-6.09042501449585,2.6842565536499023,-1.7000259160995483,-0.129007
135.99917763157896,0.15741270780563354,874.6107278213404,0.018526463150289017,-317.81494140625,192.1106414794922,25.334421157836914,21.885549545288086,14.783585548400879,3.6856322288513184,-2.9646222591400146,-2.7109663486480713,-0.2417113482952118,-1.7665261030197144,-7.314119338989258,-10.54685115814209,-6.994654178619385,-5.916449069976807,-3.7982099056243896,-2.7867002487182617,-5.893954277038574,-6.249886989593506,-5.443272113800049,-7.772072792053223,0.2221431
64.599609375,0.11427397280931473,1804.6645169946019,0.029466221098265896,-253.9203338623047,156.8115692138672,-10.463743209838867,36.00431442260742,5.585573196411133,17.659996032714844,-8.50761890411377,22.011634826660156,-12.450148582458496,5.274829387664795,-4.926636219024658,-5.447407245635986,-8.407184600830078,-9.53727912902832,-1.3362555503845215,0.31178635358810425,-3.87164306640625,-8.158173561096191,2.9410741329193115,-14.368694305419922,-0.3421288
72.78829225352112,0.19311758875846863,2381.601291017601,0.0429659275650289,-131.72268676757812,151.96795654296875,-27.694734573364258,52.732208251953125,-8.07689380645752,21.8282470703125,-18.04553985595703,15.521749496459961,-4.016993999481201,8.376376152038574,-7.236069679260254,-2.221177577972412,-4.3213934898376465,-2.207536458969116,0.893229603767395,-0.3540076017379761,0.8635783791542053,-1.7133663892745972,1.218459963798523,-3.318516731262207,0.0159649
172.265625,0.06415527313947678,2860.237488616188,0.06741950415462428,-251.5218505859375,139.00653076171875,-17.650043487548828,67.6650161743164,-14.914587020874023,20.831436157226562,-5.49204158782959,4.217300891876221,-9.217011451721191,-4.655230522155762,-0.461553156375885,-0.5528183579444885,-6.80415678024292,3.475895643234253,-1.5109102725982666,-11.848732948303223,1.7364771366119385,-2.5527238845825195,-5.062797546386719,-9.017305374145508,-0.166028
206.71875,0.23092637956142426,3023.020595471189,0.06596030527456648,-74.76533508300781,146.59030151367188,-37.92434310913086,44.06521987915039,-19.60260772705078,32.51495361328125,-18.628889083862305,15.975470542907715,-9.249510765075684,16.098146438598633,-5.232335567474365,8.149697303771973,-6.448803901672363,1.9006986618041992,9.126167297363281,-8.157455444335938,9.012457847595215,-9.647567749023438,3.3752338886260986,-4.8251261711120605,0.329243
112.34714673913044,0.12756748497486115,2762.7654190571234,0.06697638186416185,-195.19017028808594,136.2056121826172,-11.825972557067871,55.50695037841797,7.273885726928711,28.2677001953125,-19.805204391479492,22.96927833557129,-12.084096908569336,16.727739334106445,-6.037383079528809,7.763484001159668,-8.343552589416504,1.1173992156982422,4.000643730163574,2.6203203201293945,4.838834285736084,-6.017197132110596,6.106114864349365,-7.687199592590332,0.0333049
101.33272058823529,0.09897291660308838,2001.2054061160088,0.05153766257225433,-262.51092529296875,159.36692810058594,-11.188451766967773,55.05257034301758,-9.1290283203125,16.882537841796875,-8.557538986206055,8.090438842773438,-3.6865787506103516,6.351180076599121,-15.784080505371094,-4.716827869415283,-6.8993306159973145,-5.582176685333252,1.5398728847503662,-10.228351593017578,5.243991374969482,-6.808069705963135,-3.1263234615325928,-4.479881763458252,0.3923523
129.19921875,0.06452453136444092,1537.0763616225945,0.027188516076589595,-325.5723571777344,146.94090270996094,10.45576286315918,16.48616600036621,4.975324630737305,20.635530471801758,9.544425010681152,8.580719947814941,-1.8325146436691284,-1.9751893281936646,0.4778169095516205,-8.05397891998291,-3.582040309906006,-2.693802833557129,-6.952710151672363,-4.417313575744629,-16.658733367919922,-6.193168640136719,-3.1334707736968994,-2.3890864849090576,-0.1614689
87.5926906779661,0.18726927042007446,1914.1371432247543,0.028102985007225433,-180.55020141601562,152.16673278808594,-26.211219787597656,52.51778793334961,2.107696294784546,21.504961013793945,-0.8771323561668396,11.88733959197998,-3.934929847717285,10.138901710510254,-19.736053466796875,-3.3350095748901367,-13.485377311706543,-1.7000499963760376,-9.916586875915527,-2.284233331680298,0.33903905749320984,-1.9148728847503662,5.407409191131592,-7.40101432800293,0.0782441
107.666015625,0.11480466276407242,2957.778538727143,0.07087980942919075,-162.46482849121094,135.05665588378906,-57.334266662597656,59.55489730834961,-7.356667518615723,19.630687713623047,-4.447912216186523,15.331307411193848,-5.718482971191406,21.263229370117188,1.7471449375152588,10.706645965576172,0.10196736454963684,-0.9210665225982666,-11.705731391906738,-3.8462774753570557,7.916407108306885,0.8591417074203491,9.642948150634766,-4.886971950531006,0.502565
89.10290948275862,0.1261512190103531,2615.9846878563403,0.05275130960982659,-191.0765380859375,127.94571685791016,-24.314077377319336,43.360904693603516,-17.188030242919922,37.83225631713867,15.800125122070312,19.798065185546875,17.047157287597656,15.841026306152344,3.179671287536621,-10.137916564941406,-1.5468090772628784,8.960000038146973,5.538928985595703,0.7407748699188232,-8.420677185058594,0.3663656413555145,9.702290534973145,-4.646974563598633,0.06078089
120.18531976744185,0.2936428189277649,1567.781957071353,0.05268921604046243,-129.0048828125,207.99652099609375,-62.80577087402344,-4.545186519622803,4.843659400939941,0.7194070219993591,-5.268913269042969,-1.2858620882034302,4.024084091186523,-5.900125503540039,-13.809867858886719,-0.7798375487327576,4.347484111785889,4.811913013458252,-3.24833607673645,-8.959802627563477,-2.4484291076660156,-3.2868330478668213,-7.645716667175293,-12.221474647521973,-0.002538
75.99954044117646,0.16105246543884277,1873.965502437782,0.042336524566473986,-186.4429931640625,167.74789428710938,-20.60863494873047,51.844364166259766,-12.561554908752441,27.14638328552246,10.091531753540039,13.658623695373535,-5.009109973907471,-6.769688606262207,-6.751346111297607,-3.8035147190093994,-4.225449562072754,2.317429304122925,8.495660781860352,-6.5154571533203125,3.6215932369232178,-2.1027326583862305,-4.842580318450928,-4.887165546417236,0.033664
66.25600961538461,0.15428340435028076,2165.316712307221,0.0384189848265896,-161.8199920654297,169.2435302734375,-43.489139556884766,35.92274475097656,13.973471641540527,14.508830070495605,-13.743906021118164,18.66748809814453,-5.710235595703125,11.856427192687988,-3.321516275405884,4.267147541046143,-10.372760772705078,9.401034355163574,-4.3511576652526855,0.34082967042922974,1.930702567100525,-2.8623645305633545,6.155291557312012,-9.817612648010254,0.3553182
114.84375,0.1639232486486435,2445.951697174308,0.0747042088150289,-109.30970764160156,173.43466186523438,-77.30062866210938,57.77492904663086,-16.650745391845703,20.1619930267334,-21.077251434326172,8.409952163696289,-4.9481964111328125,-8.589466094970703,-1.0382918119430542,-4.463052749633789,-4.765912055969238,-3.87019681930542,5.3324360847473145,-5.995926380157471,1.3821146488189697,-6.150780200958252,1.2227305173873901,-4.510402679443359,0.555264
126.04801829268293,0.06360799074172974,1242.9202246083812,0.019934858200867052,-324.4145202636719,179.1702117919922,-4.109071254730225,32.91940689086914,16.424787521362305,10.72258186340332,8.248172760009766,4.858942985534668,6.239737033843994,9.453519821166992,-3.2123355865478516,0.5059505105018616,-0.3015979826450348,0.660696804523468,6.017303466796875,0.9114769697189331,-6.905214309692383,-5.534187316894531,-3.8000869750976562,-4.597043991088867,-0.3088483
135.99917763157896,0.13840511441230774,1956.3377913969018,0.03894960260115607,-160.42738342285156,170.25375366210938,-34.32303237915039,38.693687438964844,0.4714406728744507,32.28822326660156,-8.386868476867676,0.35648471117019653,-5.634854316711426,-3.845311164855957,2.505678415298462,-2.8164665699005127,-2.2810750007629395,-5.3599042892456055,-0.14403961598873138,-2.3113198280334473,-3.4836630821228027,-2.547426700592041,-4.177976131439209,-4.590012073516846,-0.1383843
